Distribution Date,Site ID,Partner,Product Category,Product Size,Qty,Households,Children
2026-03-02,SITE_008,Partner Site 08,diaper,N,72,1.0,1.0
2026-03-02,SITE_008,Partner Site 08,diaper,1,189,3.0,5.0
2026-03-02,SITE_008,Partner Site 08,diaper,2,260,4.0,5.0
2026-03-02,SITE_008,Partner Site 08,diaper,3,410,7.0,9.0
2026-03-02,SITE_008,Partner Site 08,diaper,4,534,9.0,13.0
2026-03-02,SITE_008,Partner Site 08,diaper,5,514,7.0,10.0
2026-03-02,SITE_008,Partner Site 08,diaper,6,229,3.0,5.0
2026-03-02,SITE_008,Partner Site 08,diaper,7,71,2.0,2.0
2026-03-02,SITE_008,Partner Site 08,wipes,one_size,849,,
2026-03-09,SITE_008,Partner Site 08,diaper,N,49,1.0,1.0
2026-03-09,SITE_008,Partner Site 08,diaper,1,150,3.0,4.0
2026-03-09,SITE_008,Partner Site 08,diaper,2,243,5.0,6.0
2026-03-09,SITE_008,Partner Site 08,diaper,3,357,7.0,10.0
2026-03-09,SITE_008,Partner Site 08,diaper,4,472,10.0,12.0
2026-03-09,SITE_008,Partner Site 08,diaper,5,464,6.0,9.0
2026-03-09,SITE_008,Partner Site 08,diaper,6,195,4.0,5.0
2026-03-09,SITE_008,Partner Site 08,diaper,7,55,1.0,1.0
2026-03-09,SITE_008,Partner Site 08,wipes,one_size,1311,,
2026-03-16,SITE_008,Partner Site 08,diaper,N,67,2.0,2.0
2026-03-16,SITE_008,Partner Site 08,diaper,1,154,2.0,3.0
2026-03-16,SITE_008,Partner Site 08,diaper,2,220,4.0,5.0
2026-03-16,SITE_008,Partner Site 08,diaper,3,341,6.0,7.0
2026-03-16,SITE_008,Partner Site 08,diaper,4,459,8.0,11.0
2026-03-16,SITE_008,Partner Site 08,diaper,5,484,8.0,11.0
2026-03-16,SITE_008,Partner Site 08,diaper,6,182,3.0,4.0
2026-03-16,SITE_008,Partner Site 08,diaper,7,69,2.0,2.0
2026-03-16,SITE_008,Partner Site 08,wipes,one_size,1127,,
2026-03-23,SITE_008,Partner Site 08,diaper,N,77,2.0,2.0
2026-03-23,SITE_008,Partner Site 08,diaper,1,155,2.0,3.0
2026-03-23,SITE_008,Partner Site 08,diaper,2,224,3.0,5.0
2026-03-23,SITE_008,Partner Site 08,diaper,3,337,6.0,8.0
2026-03-23,SITE_008,Partner Site 08,diaper,4,467,6.0,9.0
2026-03-23,SITE_008,Partner Site 08,diaper,5,448,8.0,12.0
2026-03-23,SITE_008,Partner Site 08,diaper,6,186,3.0,4.0
2026-03-23,SITE_008,Partner Site 08,diaper,7,53,1.0,1.0
2026-03-23,SITE_008,Partner Site 08,wipes,one_size,1084,,
2026-03-30,SITE_008,Partner Site 08,diaper,N,61,1.0,1.0
2026-03-30,SITE_008,Partner Site 08,diaper,1,177,3.0,4.0
2026-03-30,SITE_008,Partner Site 08,diaper,2,267,6.0,7.0
2026-03-30,SITE_008,Partner Site 08,diaper,3,370,6.0,7.0
2026-03-30,SITE_008,Partner Site 08,diaper,4,542,10.0,14.0
2026-03-30,SITE_008,Partner Site 08,diaper,5,541,8.0,11.0
2026-03-30,SITE_008,Partner Site 08,diaper,6,215,4.0,5.0
2026-03-30,SITE_008,Partner Site 08,diaper,7,59,1.0,1.0
2026-03-30,SITE_008,Partner Site 08,wipes,one_size,1054,,
2026-04-06,SITE_008,Partner Site 08,diaper,N,38,1.0,1.0
2026-04-06,SITE_008,Partner Site 08,diaper,1,132,2.0,3.0
2026-04-06,SITE_008,Partner Site 08,diaper,2,199,4.0,5.0
2026-04-06,SITE_008,Partner Site 08,diaper,3,316,5.0,7.0
2026-04-06,SITE_008,Partner Site 08,diaper,4,423,9.0,12.0
2026-04-06,SITE_008,Partner Site 08,diaper,5,390,9.0,11.0
2026-04-06,SITE_008,Partner Site 08,diaper,6,190,3.0,4.0
2026-04-06,SITE_008,Partner Site 08,diaper,7,48,1.0,1.0
2026-04-06,SITE_008,Partner Site 08,wipes,one_size,824,,
2026-04-13,SITE_008,Partner Site 08,diaper,N,72,1.0,2.0
2026-04-13,SITE_008,Partner Site 08,diaper,1,209,4.0,5.0
2026-04-13,SITE_008,Partner Site 08,diaper,2,286,7.0,8.0
2026-04-13,SITE_008,Partner Site 08,diaper,3,401,8.0,9.0
2026-04-13,SITE_008,Partner Site 08,diaper,4,603,10.0,13.0
2026-04-13,SITE_008,Partner Site 08,diaper,5,557,8.0,11.0
2026-04-13,SITE_008,Partner Site 08,diaper,6,260,4.0,6.0
2026-04-13,SITE_008,Partner Site 08,diaper,7,65,1.0,1.0
2026-04-13,SITE_008,Partner Site 08,wipes,one_size,1094,,
2026-04-20,SITE_008,Partner Site 08,diaper,N,61,1.0,1.0
2026-04-20,SITE_008,Partner Site 08,diaper,1,173,4.0,4.0
2026-04-20,SITE_008,Partner Site 08,diaper,2,237,4.0,6.0
2026-04-20,SITE_008,Partner Site 08,diaper,3,353,8.0,10.0
2026-04-20,SITE_008,Partner Site 08,diaper,4,491,10.0,12.0
2026-04-20,SITE_008,Partner Site 08,diaper,5,466,7.0,9.0
2026-04-20,SITE_008,Partner Site 08,diaper,6,217,3.0,4.0
2026-04-20,SITE_008,Partner Site 08,diaper,7,55,1.0,1.0
2026-04-20,SITE_008,Partner Site 08,wipes,one_size,1180,,
2026-04-27,SITE_008,Partner Site 08,diaper,N,66,1.0,1.0
2026-04-27,SITE_008,Partner Site 08,diaper,1,177,2.0,3.0
2026-04-27,SITE_008,Partner Site 08,diaper,2,301,5.0,6.0
2026-04-27,SITE_008,Partner Site 08,diaper,3,421,7.0,9.0
2026-04-27,SITE_008,Partner Site 08,diaper,4,580,13.0,16.0
2026-04-27,SITE_008,Partner Site 08,diaper,5,552,7.0,11.0
2026-04-27,SITE_008,Partner Site 08,diaper,6,241,4.0,5.0
2026-04-27,SITE_008,Partner Site 08,diaper,7,68,1.0,2.0
2026-04-27,SITE_008,Partner Site 08,wipes,one_size,1118,,
2026-05-04,SITE_008,Partner Site 08,diaper,N,50,1.0,1.0
2026-05-04,SITE_008,Partner Site 08,diaper,1,124,2.0,3.0
2026-05-04,SITE_008,Partner Site 08,diaper,2,212,5.0,5.0
2026-05-04,SITE_008,Partner Site 08,diaper,3,291,3.0,5.0
2026-05-04,SITE_008,Partner Site 08,diaper,4,434,7.0,10.0
2026-05-04,SITE_008,Partner Site 08,diaper,5,386,6.0,7.0
2026-05-04,SITE_008,Partner Site 08,diaper,6,166,4.0,5.0
2026-05-04,SITE_008,Partner Site 08,diaper,7,54,1.0,1.0
2026-05-04,SITE_008,Partner Site 08,wipes,one_size,812,,
2026-05-11,SITE_008,Partner Site 08,diaper,N,72,1.0,1.0
2026-05-11,SITE_008,Partner Site 08,diaper,1,184,3.0,4.0
2026-05-11,SITE_008,Partner Site 08,diaper,2,287,4.0,6.0
2026-05-11,SITE_008,Partner Site 08,diaper,3,414,8.0,10.0
2026-05-11,SITE_008,Partner Site 08,diaper,4,540,8.0,11.0
2026-05-11,SITE_008,Partner Site 08,diaper,5,544,10.0,13.0
2026-05-11,SITE_008,Partner Site 08,diaper,6,226,5.0,6.0
2026-05-11,SITE_008,Partner Site 08,diaper,7,64,1.0,1.0
2026-05-11,SITE_008,Partner Site 08,wipes,one_size,847,,
2026-05-18,SITE_008,Partner Site 08,diaper,N,59,1.0,1.0
2026-05-18,SITE_008,Partner Site 08,diaper,1,174,3.0,4.0
2026-05-18,SITE_008,Partner Site 08,diaper,2,248,3.0,5.0
2026-05-18,SITE_008,Partner Site 08,diaper,3,340,6.0,9.0
2026-05-18,SITE_008,Partner Site 08,diaper,4,487,7.0,10.0
2026-05-18,SITE_008,Partner Site 08,diaper,5,458,8.0,12.0
2026-05-18,SITE_008,Partner Site 08,diaper,6,231,4.0,5.0
2026-05-18,SITE_008,Partner Site 08,diaper,7,58,1.0,1.0
2026-05-18,SITE_008,Partner Site 08,wipes,one_size,1204,,
2026-05-25,SITE_008,Partner Site 08,diaper,N,61,1.0,1.0
2026-05-25,SITE_008,Partner Site 08,diaper,1,161,2.0,3.0
2026-05-25,SITE_008,Partner Site 08,diaper,2,232,5.0,6.0
2026-05-25,SITE_008,Partner Site 08,diaper,3,361,6.0,8.0
2026-05-25,SITE_008,Partner Site 08,diaper,4,529,9.0,12.0
2026-05-25,SITE_008,Partner Site 08,diaper,5,495,7.0,10.0
2026-05-25,SITE_008,Partner Site 08,diaper,6,229,4.0,6.0
2026-05-25,SITE_008,Partner Site 08,diaper,7,60,1.0,1.0
2026-05-25,SITE_008,Partner Site 08,wipes,one_size,1363,,
2026-06-01,SITE_008,Partner Site 08,diaper,N,51,1.0,1.0
2026-06-01,SITE_008,Partner Site 08,diaper,1,130,2.0,3.0
2026-06-01,SITE_008,Partner Site 08,diaper,2,224,4.0,5.0
2026-06-01,SITE_008,Partner Site 08,diaper,3,305,5.0,7.0
2026-06-01,SITE_008,Partner Site 08,diaper,4,383,6.0,7.0
2026-06-01,SITE_008,Partner Site 08,diaper,5,372,8.0,11.0
2026-06-01,SITE_008,Partner Site 08,diaper,6,174,3.0,4.0
2026-06-01,SITE_008,Partner Site 08,diaper,7,69,1.0,1.0
2026-06-01,SITE_008,Partner Site 08,wipes,one_size,1066,,
2026-06-08,SITE_008,Partner Site 08,diaper,N,78,1.0,2.0
2026-06-08,SITE_008,Partner Site 08,diaper,1,174,3.0,4.0
2026-06-08,SITE_008,Partner Site 08,diaper,2,300,4.0,6.0
2026-06-08,SITE_008,Partner Site 08,diaper,3,405,7.0,8.0
2026-06-08,SITE_008,Partner Site 08,diaper,4,544,8.0,11.0
2026-06-08,SITE_008,Partner Site 08,diaper,5,566,12.0,14.0
2026-06-08,SITE_008,Partner Site 08,diaper,6,233,4.0,5.0
2026-06-08,SITE_008,Partner Site 08,diaper,7,76,1.0,2.0
2026-06-08,SITE_008,Partner Site 08,wipes,one_size,1187,,
2026-06-15,SITE_008,Partner Site 08,diaper,N,64,1.0,1.0
2026-06-15,SITE_008,Partner Site 08,diaper,1,165,3.0,4.0
2026-06-15,SITE_008,Partner Site 08,diaper,2,226,3.0,4.0
2026-06-15,SITE_008,Partner Site 08,diaper,3,343,6.0,9.0
2026-06-15,SITE_008,Partner Site 08,diaper,4,487,10.0,11.0
2026-06-15,SITE_008,Partner Site 08,diaper,5,497,12.0,13.0
2026-06-15,SITE_008,Partner Site 08,diaper,6,213,3.0,4.0
2026-06-15,SITE_008,Partner Site 08,diaper,7,61,2.0,2.0
2026-06-15,SITE_008,Partner Site 08,wipes,one_size,1027,,
2026-06-22,SITE_008,Partner Site 08,diaper,N,55,1.0,1.0
2026-06-22,SITE_008,Partner Site 08,diaper,1,149,3.0,4.0
2026-06-22,SITE_008,Partner Site 08,diaper,2,189,4.0,5.0
2026-06-22,SITE_008,Partner Site 08,diaper,3,279,5.0,6.0
2026-06-22,SITE_008,Partner Site 08,diaper,4,379,6.0,9.0
2026-06-22,SITE_008,Partner Site 08,diaper,5,407,7.0,9.0
2026-06-22,SITE_008,Partner Site 08,diaper,6,165,3.0,3.0
2026-06-22,SITE_008,Partner Site 08,diaper,7,42,1.0,1.0
2026-06-22,SITE_008,Partner Site 08,wipes,one_size,820,,
2026-06-29,SITE_008,Partner Site 08,diaper,N,65,2.0,2.0
2026-06-29,SITE_008,Partner Site 08,diaper,1,169,3.0,4.0
2026-06-29,SITE_008,Partner Site 08,diaper,2,270,6.0,7.0
2026-06-29,SITE_008,Partner Site 08,diaper,3,370,6.0,9.0
2026-06-29,SITE_008,Partner Site 08,diaper,4,503,9.0,11.0
2026-06-29,SITE_008,Partner Site 08,diaper,5,473,8.0,10.0
2026-06-29,SITE_008,Partner Site 08,diaper,6,238,5.0,7.0
2026-06-29,SITE_008,Partner Site 08,diaper,7,65,2.0,2.0
2026-06-29,SITE_008,Partner Site 08,wipes,one_size,783,,
2026-07-06,SITE_008,Partner Site 08,diaper,N,66,1.0,1.0
2026-07-06,SITE_008,Partner Site 08,diaper,1,179,3.0,4.0
2026-07-06,SITE_008,Partner Site 08,diaper,2,254,5.0,6.0
2026-07-06,SITE_008,Partner Site 08,diaper,3,387,6.0,8.0
2026-07-06,SITE_008,Partner Site 08,diaper,4,539,13.0,14.0
2026-07-06,SITE_008,Partner Site 08,diaper,5,541,9.0,10.0
2026-07-06,SITE_008,Partner Site 08,diaper,6,217,4.0,5.0
2026-07-06,SITE_008,Partner Site 08,diaper,7,73,2.0,2.0
2026-07-06,SITE_008,Partner Site 08,wipes,one_size,1223,,
2026-07-13,SITE_008,Partner Site 08,diaper,N,58,1.0,1.0
2026-07-13,SITE_008,Partner Site 08,diaper,1,135,2.0,3.0
2026-07-13,SITE_008,Partner Site 08,diaper,2,212,4.0,5.0
2026-07-13,SITE_008,Partner Site 08,diaper,3,329,7.0,9.0
2026-07-13,SITE_008,Partner Site 08,diaper,4,474,7.0,9.0
2026-07-13,SITE_008,Partner Site 08,diaper,5,435,7.0,9.0
2026-07-13,SITE_008,Partner Site 08,diaper,6,191,4.0,4.0
2026-07-13,SITE_008,Partner Site 08,diaper,7,53,1.0,1.0
2026-07-13,SITE_008,Partner Site 08,wipes,one_size,1168,,
2026-07-20,SITE_008,Partner Site 08,diaper,N,57,1.0,1.0
2026-07-20,SITE_008,Partner Site 08,diaper,1,210,3.0,4.0
2026-07-20,SITE_008,Partner Site 08,diaper,2,256,5.0,6.0
2026-07-20,SITE_008,Partner Site 08,diaper,3,338,6.0,7.0
2026-07-20,SITE_008,Partner Site 08,diaper,4,521,8.0,11.0
2026-07-20,SITE_008,Partner Site 08,diaper,5,510,8.0,11.0
2026-07-20,SITE_008,Partner Site 08,diaper,6,233,3.0,4.0
2026-07-20,SITE_008,Partner Site 08,diaper,7,73,1.0,1.0
2026-07-20,SITE_008,Partner Site 08,wipes,one_size,945,,
2026-07-27,SITE_008,Partner Site 08,diaper,N,78,1.0,2.0
2026-07-27,SITE_008,Partner Site 08,diaper,1,202,3.0,4.0
2026-07-27,SITE_008,Partner Site 08,diaper,2,303,5.0,6.0
2026-07-27,SITE_008,Partner Site 08,diaper,3,418,9.0,12.0
2026-07-27,SITE_008,Partner Site 08,diaper,4,595,8.0,12.0
2026-07-27,SITE_008,Partner Site 08,diaper,5,615,13.0,17.0
2026-07-27,SITE_008,Partner Site 08,diaper,6,239,3.0,5.0
2026-07-27,SITE_008,Partner Site 08,diaper,7,88,2.0,2.0
2026-07-27,SITE_008,Partner Site 08,wipes,one_size,844,,
2026-08-03,SITE_008,Partner Site 08,diaper,N,72,1.0,1.0
2026-08-03,SITE_008,Partner Site 08,diaper,1,190,4.0,5.0
2026-08-03,SITE_008,Partner Site 08,diaper,2,214,4.0,5.0
2026-08-03,SITE_008,Partner Site 08,diaper,3,357,6.0,9.0
2026-08-03,SITE_008,Partner Site 08,diaper,4,495,10.0,12.0
2026-08-03,SITE_008,Partner Site 08,diaper,5,458,7.0,9.0
2026-08-03,SITE_008,Partner Site 08,diaper,6,207,3.0,4.0
2026-08-03,SITE_008,Partner Site 08,diaper,7,47,1.0,1.0
2026-08-03,SITE_008,Partner Site 08,wipes,one_size,912,,
2026-08-10,SITE_008,Partner Site 08,diaper,N,40,1.0,1.0
2026-08-10,SITE_008,Partner Site 08,diaper,1,138,3.0,4.0
2026-08-10,SITE_008,Partner Site 08,diaper,2,210,4.0,5.0
2026-08-10,SITE_008,Partner Site 08,diaper,3,264,4.0,5.0
2026-08-10,SITE_008,Partner Site 08,diaper,4,369,5.0,7.0
2026-08-10,SITE_008,Partner Site 08,diaper,5,384,9.0,10.0
2026-08-10,SITE_008,Partner Site 08,diaper,6,175,3.0,4.0
2026-08-10,SITE_008,Partner Site 08,diaper,7,57,1.0,1.0
2026-08-10,SITE_008,Partner Site 08,wipes,one_size,960,,
2026-08-17,SITE_008,Partner Site 08,diaper,N,72,1.0,1.0
2026-08-17,SITE_008,Partner Site 08,diaper,1,171,3.0,4.0
2026-08-17,SITE_008,Partner Site 08,diaper,2,321,7.0,9.0
2026-08-17,SITE_008,Partner Site 08,diaper,3,394,9.0,11.0
2026-08-17,SITE_008,Partner Site 08,diaper,4,592,8.0,11.0
2026-08-17,SITE_008,Partner Site 08,diaper,5,566,14.0,16.0
2026-08-17,SITE_008,Partner Site 08,diaper,6,243,4.0,6.0
2026-08-17,SITE_008,Partner Site 08,diaper,7,78,1.0,2.0
2026-08-17,SITE_008,Partner Site 08,wipes,one_size,965,,
2026-08-24,SITE_008,Partner Site 08,diaper,N,57,1.0,1.0
2026-08-24,SITE_008,Partner Site 08,diaper,1,152,3.0,4.0
2026-08-24,SITE_008,Partner Site 08,diaper,2,233,3.0,5.0
2026-08-24,SITE_008,Partner Site 08,diaper,3,325,5.0,7.0
2026-08-24,SITE_008,Partner Site 08,diaper,4,445,10.0,12.0
2026-08-24,SITE_008,Partner Site 08,diaper,5,428,6.0,9.0
2026-08-24,SITE_008,Partner Site 08,diaper,6,164,2.0,3.0
2026-08-24,SITE_008,Partner Site 08,diaper,7,64,1.0,1.0
2026-08-24,SITE_008,Partner Site 08,wipes,one_size,716,,
2026-08-31,SITE_008,Partner Site 08,diaper,N,65,1.0,1.0
2026-08-31,SITE_008,Partner Site 08,diaper,1,196,3.0,5.0
2026-08-31,SITE_008,Partner Site 08,diaper,2,295,6.0,7.0
2026-08-31,SITE_008,Partner Site 08,diaper,3,480,8.0,11.0
2026-08-31,SITE_008,Partner Site 08,diaper,4,624,15.0,18.0
2026-08-31,SITE_008,Partner Site 08,diaper,5,602,9.0,13.0
2026-08-31,SITE_008,Partner Site 08,diaper,6,273,6.0,7.0
2026-08-31,SITE_008,Partner Site 08,diaper,7,93,2.0,2.0
2026-08-31,SITE_008,Partner Site 08,wipes,one_size,1237,,
2026-09-07,SITE_008,Partner Site 08,diaper,N,67,1.0,2.0
2026-09-07,SITE_008,Partner Site 08,diaper,1,192,3.0,4.0
2026-09-07,SITE_008,Partner Site 08,diaper,2,277,5.0,6.0
2026-09-07,SITE_008,Partner Site 08,diaper,3,367,7.0,10.0
2026-09-07,SITE_008,Partner Site 08,diaper,4,521,9.0,11.0
2026-09-07,SITE_008,Partner Site 08,diaper,5,525,9.0,12.0
2026-09-07,SITE_008,Partner Site 08,diaper,6,223,4.0,6.0
2026-09-07,SITE_008,Partner Site 08,diaper,7,78,2.0,2.0
2026-09-14,SITE_008,Partner Site 08,diaper,N,61,2.0,2.0
2026-09-14,SITE_008,Partner Site 08,diaper,1,177,3.0,5.0
2026-09-14,SITE_008,Partner Site 08,diaper,2,222,4.0,6.0
2026-09-14,SITE_008,Partner Site 08,diaper,3,328,8.0,9.0
2026-09-14,SITE_008,Partner Site 08,diaper,4,468,9.0,11.0
2026-09-14,SITE_008,Partner Site 08,diaper,5,453,7.0,10.0
2026-09-14,SITE_008,Partner Site 08,diaper,6,208,4.0,5.0
2026-09-14,SITE_008,Partner Site 08,diaper,7,58,1.0,1.0
2026-09-14,SITE_008,Partner Site 08,wipes,one_size,1440,,
2026-09-21,SITE_008,Partner Site 08,diaper,N,74,1.0,1.0
2026-09-21,SITE_008,Partner Site 08,diaper,1,186,3.0,4.0
2026-09-21,SITE_008,Partner Site 08,diaper,2,268,4.0,5.0
2026-09-21,SITE_008,Partner Site 08,diaper,3,409,7.0,10.0
2026-09-21,SITE_008,Partner Site 08,diaper,4,558,9.0,12.0
2026-09-21,SITE_008,Partner Site 08,diaper,5,550,9.0,11.0
2026-09-21,SITE_008,Partner Site 08,diaper,6,235,4.0,5.0
2026-09-21,SITE_008,Partner Site 08,diaper,7,72,1.0,1.0
2026-09-21,SITE_008,Partner Site 08,wipes,one_size,970,,
2025-03-31,SITE_009,Partner Site 09,diaper,N,13,1.0,1.0
2025-03-31,SITE_009,Partner Site 09,diaper,1,52,1.0,1.0
2025-03-31,SITE_009,Partner Site 09,diaper,2,83,2.0,2.0
2025-03-31,SITE_009,Partner Site 09,diaper,3,105,2.0,3.0
2025-03-31,SITE_009,Partner Site 09,diaper,4,154,2.0,3.0
2025-03-31,SITE_009,Partner Site 09,diaper,5,175,2.0,3.0
2025-03-31,SITE_009,Partner Site 09,diaper,6,67,1.0,2.0
2025-03-31,SITE_009,Partner Site 09,diaper,7,27,1.0,1.0
2025-03-31,SITE_009,Partner Site 09,wipes,one_size,313,,
2025-03-31,SITE_009,Partner Site 09,pull_up,2T-3T,34,,
2025-03-31,SITE_009,Partner Site 09,pull_up,3T-4T,79,,
2025-03-31,SITE_009,Partner Site 09,pull_up,4T-5T,36,,
2025-04-07,SITE_009,Partner Site 09,diaper,N,11,1.0,1.0
2025-04-07,SITE_009,Partner Site 09,diaper,1,38,1.0,1.0
2025-04-07,SITE_009,Partner Site 09,diaper,2,55,1.0,1.0
2025-04-07,SITE_009,Partner Site 09,diaper,3,91,1.0,2.0
2025-04-07,SITE_009,Partner Site 09,diaper,4,128,3.0,4.0
2025-04-07,SITE_009,Partner Site 09,diaper,5,174,2.0,3.0
2025-04-07,SITE_009,Partner Site 09,diaper,6,65,1.0,2.0
2025-04-07,SITE_009,Partner Site 09,diaper,7,21,1.0,1.0
2025-04-07,SITE_009,Partner Site 09,wipes,one_size,340,,
2025-04-07,SITE_009,Partner Site 09,pull_up,2T-3T,38,,
2025-04-07,SITE_009,Partner Site 09,pull_up,3T-4T,60,,
2025-04-07,SITE_009,Partner Site 09,pull_up,4T-5T,52,,
2025-04-14,SITE_009,Partner Site 09,diaper,N,11,1.0,1.0
2025-04-14,SITE_009,Partner Site 09,diaper,1,54,1.0,1.0
2025-04-14,SITE_009,Partner Site 09,diaper,2,81,1.0,2.0
2025-04-14,SITE_009,Partner Site 09,diaper,3,103,2.0,3.0
2025-04-14,SITE_009,Partner Site 09,diaper,4,175,4.0,5.0
2025-04-14,SITE_009,Partner Site 09,diaper,5,167,4.0,4.0
2025-04-14,SITE_009,Partner Site 09,diaper,6,89,2.0,2.0
2025-04-14,SITE_009,Partner Site 09,diaper,7,29,1.0,1.0
2025-04-14,SITE_009,Partner Site 09,wipes,one_size,397,,
2025-04-14,SITE_009,Partner Site 09,pull_up,2T-3T,52,,
2025-04-14,SITE_009,Partner Site 09,pull_up,3T-4T,81,,
2025-04-14,SITE_009,Partner Site 09,pull_up,4T-5T,54,,
2025-04-21,SITE_009,Partner Site 09,diaper,N,17,1.0,1.0
2025-04-21,SITE_009,Partner Site 09,diaper,1,37,1.0,1.0
2025-04-21,SITE_009,Partner Site 09,diaper,2,75,2.0,2.0
2025-04-21,SITE_009,Partner Site 09,diaper,3,107,1.0,2.0
2025-04-21,SITE_009,Partner Site 09,diaper,4,165,3.0,4.0
2025-04-21,SITE_009,Partner Site 09,diaper,5,182,3.0,4.0
2025-04-21,SITE_009,Partner Site 09,diaper,6,89,2.0,2.0
2025-04-21,SITE_009,Partner Site 09,diaper,7,25,1.0,1.0
2025-04-21,SITE_009,Partner Site 09,wipes,one_size,351,,
2025-04-21,SITE_009,Partner Site 09,pull_up,2T-3T,44,,
2025-04-21,SITE_009,Partner Site 09,pull_up,3T-4T,57,,
2025-04-21,SITE_009,Partner Site 09,pull_up,4T-5T,40,,
2025-04-28,SITE_009,Partner Site 09,diaper,N,9,1.0,1.0
2025-04-28,SITE_009,Partner Site 09,diaper,1,29,1.0,1.0
2025-04-28,SITE_009,Partner Site 09,diaper,2,59,1.0,1.0
2025-04-28,SITE_009,Partner Site 09,diaper,3,106,3.0,3.0
2025-04-28,SITE_009,Partner Site 09,diaper,4,160,3.0,3.0
2025-04-28,SITE_009,Partner Site 09,diaper,5,178,3.0,4.0
2025-04-28,SITE_009,Partner Site 09,diaper,6,84,2.0,2.0
2025-04-28,SITE_009,Partner Site 09,diaper,7,29,1.0,1.0
2025-04-28,SITE_009,Partner Site 09,wipes,one_size,347,,
2025-04-28,SITE_009,Partner Site 09,pull_up,2T-3T,58,,
2025-04-28,SITE_009,Partner Site 09,pull_up,3T-4T,67,,
2025-04-28,SITE_009,Partner Site 09,pull_up,4T-5T,55,,
2025-05-05,SITE_009,Partner Site 09,diaper,N,19,1.0,1.0
2025-05-05,SITE_009,Partner Site 09,diaper,1,31,1.0,1.0
2025-05-05,SITE_009,Partner Site 09,diaper,2,69,1.0,2.0
2025-05-05,SITE_009,Partner Site 09,diaper,3,123,2.0,3.0
2025-05-05,SITE_009,Partner Site 09,diaper,4,161,3.0,4.0
2025-05-05,SITE_009,Partner Site 09,diaper,5,168,2.0,3.0
2025-05-05,SITE_009,Partner Site 09,diaper,6,81,1.0,2.0
2025-05-05,SITE_009,Partner Site 09,diaper,7,22,1.0,1.0
2025-05-05,SITE_009,Partner Site 09,wipes,one_size,320,,
2025-05-05,SITE_009,Partner Site 09,pull_up,2T-3T,48,,
2025-05-05,SITE_009,Partner Site 09,pull_up,3T-4T,77,,
2025-05-05,SITE_009,Partner Site 09,pull_up,4T-5T,54,,
2025-05-12,SITE_009,Partner Site 09,diaper,N,18,1.0,1.0
2025-05-12,SITE_009,Partner Site 09,diaper,1,43,1.0,1.0
2025-05-12,SITE_009,Partner Site 09,diaper,2,73,1.0,1.0
2025-05-12,SITE_009,Partner Site 09,diaper,3,117,3.0,3.0
2025-05-12,SITE_009,Partner Site 09,diaper,4,174,3.0,5.0
2025-05-12,SITE_009,Partner Site 09,diaper,5,187,3.0,4.0
2025-05-12,SITE_009,Partner Site 09,diaper,6,76,2.0,2.0
2025-05-12,SITE_009,Partner Site 09,diaper,7,18,1.0,1.0
2025-05-12,SITE_009,Partner Site 09,wipes,one_size,466,,
2025-05-12,SITE_009,Partner Site 09,pull_up,2T-3T,41,,
2025-05-12,SITE_009,Partner Site 09,pull_up,3T-4T,56,,
2025-05-12,SITE_009,Partner Site 09,pull_up,4T-5T,41,,
2025-05-19,SITE_009,Partner Site 09,diaper,N,22,1.0,1.0
2025-05-19,SITE_009,Partner Site 09,diaper,1,50,1.0,1.0
2025-05-19,SITE_009,Partner Site 09,diaper,2,80,2.0,2.0
2025-05-19,SITE_009,Partner Site 09,diaper,3,129,2.0,2.0
2025-05-19,SITE_009,Partner Site 09,diaper,4,197,3.0,4.0
2025-05-19,SITE_009,Partner Site 09,diaper,5,200,3.0,4.0
2025-05-19,SITE_009,Partner Site 09,diaper,6,74,1.0,1.0
2025-05-19,SITE_009,Partner Site 09,diaper,7,29,1.0,1.0
2025-05-19,SITE_009,Partner Site 09,wipes,one_size,345,,
2025-05-19,SITE_009,Partner Site 09,pull_up,2T-3T,49,,
2025-05-19,SITE_009,Partner Site 09,pull_up,3T-4T,48,,
2025-05-19,SITE_009,Partner Site 09,pull_up,4T-5T,38,,
2025-05-26,SITE_009,Partner Site 09,diaper,N,12,1.0,1.0
2025-05-26,SITE_009,Partner Site 09,diaper,1,40,1.0,1.0
2025-05-26,SITE_009,Partner Site 09,diaper,2,54,1.0,1.0
2025-05-26,SITE_009,Partner Site 09,diaper,3,105,2.0,3.0
2025-05-26,SITE_009,Partner Site 09,diaper,4,171,2.0,3.0
2025-05-26,SITE_009,Partner Site 09,diaper,5,173,4.0,5.0
2025-05-26,SITE_009,Partner Site 09,diaper,6,84,1.0,2.0
2025-05-26,SITE_009,Partner Site 09,diaper,7,25,1.0,1.0
2025-05-26,SITE_009,Partner Site 09,wipes,one_size,493,,
2025-05-26,SITE_009,Partner Site 09,pull_up,2T-3T,43,,
2025-05-26,SITE_009,Partner Site 09,pull_up,3T-4T,60,,
2025-05-26,SITE_009,Partner Site 09,pull_up,4T-5T,37,,
2025-06-02,SITE_009,Partner Site 09,diaper,N,14,1.0,1.0
2025-06-02,SITE_009,Partner Site 09,diaper,1,40,1.0,1.0
2025-06-02,SITE_009,Partner Site 09,diaper,2,65,1.0,1.0
2025-06-02,SITE_009,Partner Site 09,diaper,3,117,2.0,3.0
